Symbol,Date,Adjusted_price
JNJ,2017-10-31,129.91
JNJ,2015-10-30,89.12
JCI,2020-10-30,42.63
JCI,2020-09-30,41.26
JCI,2020-07-31,38.62
JCI,2020-04-30,29.0
JCI,2019-10-31,42.53
JCI,2017-10-31,38.39
JCI,2015-10-30,29.49
JPM,2020-10-30,99.02
JPM,2020-09-30,96.33
JPM,2020-07-31,96.71
JPM,2020-04-30,94.9
JPM,2019-10-31,121.75
JPM,2017-10-31,92.96
JPM,2015-10-30,56.06
JNPR,2020-10-30,19.92
JNPR,2020-09-30,21.72
JNPR,2020-07-31,25.42
JNPR,2020-04-30,21.45
JNPR,2019-10-31,24.24
JNPR,2017-10-31,23.02
JNPR,2015-10-30,28.23
KSU,2020-10-30,177.9
KSU,2020-09-30,182.64
KSU,2020-07-31,173.19
KSU,2020-04-30,131.23
KSU,2019-10-31,140.78
KSU,2017-10-31,101.56
KSU,2015-10-30,78.28
K,2020-10-30,63.52
K,2020-09-30,65.24
K,2020-07-31,69.11
K,2020-04-30,65.04
K,2019-10-31,61.95
K,2017-10-31,56.8
K,2015-10-30,60.56
KEY,2020-10-30,13.11
KEY,2020-09-30,12.05
KEY,2020-07-31,11.96
KEY,2020-04-30,11.41
KEY,2019-10-31,17.24
KEY,2017-10-31,16.39
KEY,2015-10-30,10.65
KEYS,2020-10-30,105.92
KEYS,2020-09-30,99.77
KEYS,2020-07-31,100.89
KEYS,2020-04-30,97.74
KEYS,2019-10-31,101.92
KEYS,2017-10-31,45.12
KEYS,2015-10-30,33.41
KMB,2020-10-30,133.92
KMB,2020-09-30,149.14
KMB,2020-07-31,152.51
KMB,2020-04-30,137.85
KMB,2019-10-31,130.35
KMB,2017-10-31,103.07
KMB,2015-10-30,103.33
KIM,2020-10-30,10.36
KIM,2020-09-30,11.37
KIM,2020-07-31,11.17
KIM,2020-04-30,10.93
KIM,2019-10-31,20.69
KIM,2017-10-31,15.28
KIM,2015-10-30,20.16
KMI,2020-10-30,12.02
KMI,2020-09-30,12.18
KMI,2020-07-31,13.93
KMI,2020-04-30,14.51
KMI,2019-10-31,18.82
KMI,2017-10-31,15.58
KMI,2015-10-30,22.32
KLAC,2020-10-30,199.15
KLAC,2020-09-30,195.68
KLAC,2020-07-31,200.96
KLAC,2020-04-30,164.23
KLAC,2019-10-31,167.54
KLAC,2017-10-31,102.42
KLAC,2015-10-30,59.66
KHC,2020-10-30,30.9
KHC,2020-09-30,30.25
KHC,2020-07-31,34.33
KHC,2020-04-30,29.9
KHC,2019-10-31,30.96
KHC,2017-10-31,67.5
KHC,2015-10-30,63.78
KR,2020-10-30,32.53
KR,2020-09-30,34.25
KR,2020-07-31,34.96
KR,2020-04-30,31.61
KR,2019-10-31,24.36
KR,2017-10-31,19.62
KR,2015-10-30,34.81
LB,2020-10-30,32.33
LB,2020-09-30,32.13
LB,2020-07-31,24.65
LB,2020-04-30,12.01
LB,2019-10-31,16.68
LB,2017-10-31,37.34
LB,2015-10-30,75.33
LHX,2020-10-30,162.72
LHX,2020-09-30,171.54
LHX,2020-07-31,169.22
LHX,2020-04-30,193.89
LHX,2019-10-31,204.83
LHX,2017-10-31,133.97
LHX,2015-10-30,72.82
LH,2020-10-30,201.77
LH,2020-09-30,190.15
LH,2020-07-31,194.85
LH,2020-04-30,166.09
LH,2019-10-31,166.42
LH,2017-10-31,155.25
LH,2015-10-30,123.97
LRCX,2020-10-30,345.5
LRCX,2020-09-30,335.07
LRCX,2020-07-31,379.46
LRCX,2020-04-30,255.82
LRCX,2019-10-31,268.84
LRCX,2017-10-31,198.5
LRCX,2015-10-30,70.84
LW,2020-10-30,64.08
LW,2020-09-30,66.93
LW,2020-07-31,60.46
LW,2020-04-30,61.51
LW,2019-10-31,78.03
LW,2017-10-31,49.66
LW,2015-10-30,
LVS,2020-10-30,48.54
LVS,2020-09-30,47.13
LVS,2020-07-31,44.08
LVS,2020-04-30,48.5
LVS,2019-10-31,60.55
LVS,2017-10-31,56.43
LVS,2015-10-30,39.68
LEG,2020-10-30,42.15
LEG,2020-09-30,41.58
LEG,2020-07-31,40.13
LEG,2020-04-30,34.74
LEG,2019-10-31,49.75
LEG,2017-10-31,42.66
LEG,2015-10-30,38.42
LDOS,2020-10-30,83.83
LDOS,2020-09-30,90.04
LDOS,2020-07-31,95.74
LDOS,2020-04-30,99.07
LDOS,2019-10-31,85.8
LDOS,2017-10-31,59.89
LDOS,2015-10-30,35.24
LEN,2020-10-30,70.93
LEN,2020-09-30,82.24
LEN,2020-07-31,72.85
LEN,2020-04-30,50.32
LEN,2019-10-31,59.61
LEN,2017-10-31,54.42
LEN,2015-10-30,48.61
LLY,2020-10-30,131.76
LLY,2020-09-30,149.5
LLY,2020-07-31,151.06
LLY,2020-04-30,154.7
LLY,2019-10-31,112.76
LLY,2017-10-31,77.31
LLY,2015-10-30,72.56
LNC,2020-10-30,35.45
LNC,2020-09-30,30.94
LNC,2020-07-31,36.79
LNC,2020-04-30,34.62
LNC,2019-10-31,54.09
LNC,2017-10-31,69.43
LNC,2015-10-30,46.65
LIN,2020-10-30,222.54
LIN,2020-09-30,240.51
LIN,2020-07-31,246.63
LIN,2020-04-30,184.26
LIN,2019-10-31,196.88
LIN,2017-10-31,139.25
LIN,2015-10-30,100.57
LYV,2020-10-30,49.29
LYV,2020-09-30,54.42
LYV,2020-07-31,47.28
LYV,2020-04-30,45.32
LYV,2019-10-31,71.2
LYV,2017-10-31,44.22
LYV,2015-10-30,27.55
LKQ,2020-10-30,32.31
LKQ,2020-09-30,28.01
LKQ,2020-07-31,28.47
LKQ,2020-04-30,26.41
LKQ,2019-10-31,34.33
LKQ,2017-10-31,38.07
LKQ,2015-10-30,29.91
LMT,2020-10-30,353.63
LMT,2020-09-30,387.11
LMT,2020-07-31,380.44
LMT,2020-04-30,388.21
LMT,2019-10-31,371.25
LMT,2017-10-31,288.61
LMT,2015-10-30,194.94
L,2020-10-30,35.03
L,2020-09-30,35.1
L,2020-07-31,36.71
L,2020-04-30,34.88
L,2019-10-31,49.19
L,2017-10-31,49.2
L,2015-10-30,35.8
LOW,2020-10-30,159.68
LOW,2020-09-30,166.94
LOW,2020-07-31,149.88
LOW,2020-04-30,105.03
LOW,2019-10-31,110.77
LOW,2017-10-31,76.39
LOW,2015-10-30,68.0
LUMN,2020-10-30,8.71
LUMN,2020-09-30,10.19
LUMN,2020-07-31,
LUMN,2020-04-30,10.73
LUMN,2019-10-31,
LUMN,2017-10-31,
LUMN,2015-10-30,
LYB,2020-10-30,69.13
LYB,2020-09-30,71.19
LYB,2020-07-31,62.19
LYB,2020-04-30,56.82
LYB,2019-10-31,85.69
LYB,2017-10-31,74.97
LYB,2015-10-30,62.09
MTB,2020-10-30,104.62
MTB,2020-09-30,93.01
MTB,2020-07-31,105.9
MTB,2020-04-30,110.9
MTB,2019-10-31,152.69
MTB,2017-10-31,155.76
MTB,2015-10-30,107.81
MRO,2020-10-30,4.0
MRO,2020-09-30,4.13
MRO,2020-07-31,5.54
MRO,2020-04-30,6.18
MRO,2019-10-31,11.54
MRO,2017-10-31,13.89
MRO,2015-10-30,17.4
MPC,2020-10-30,29.8
MPC,2020-09-30,29.63
MPC,2020-07-31,38.01
MPC,2020-04-30,31.38
MPC,2019-10-31,61.44
MPC,2017-10-31,53.95
MPC,2015-10-30,43.87
MKTX,2020-10-30,544.24
MKTX,2020-09-30,486.41
MKTX,2020-07-31,521.25
MKTX,2020-04-30,458.48
MKTX,2019-10-31,370.22
MKTX,2017-10-31,172.01
MKTX,2015-10-30,98.67
MAR,2020-10-30,93.81
MAR,2020-09-30,93.51
MAR,2020-07-31,84.67
MAR,2020-04-30,91.85
MAR,2019-10-31,126.86
MAR,2017-10-31,116.77
MAR,2015-10-30,72.84
MMC,2020-10-30,104.49
MMC,2020-09-30,115.37
MMC,2020-07-31,117.29
MMC,2020-04-30,97.51
MMC,2019-10-31,102.86
MMC,2017-10-31,77.37
MMC,2015-10-30,50.68
MLM,2020-10-30,269.01
MLM,2020-09-30,237.71
MLM,2020-07-31,208.68
MLM,2020-04-30,191.07
MLM,2019-10-31,261.91
MLM,2017-10-31,212.97
MLM,2015-10-30,149.75
MAS,2020-10-30,54.14
MAS,2020-09-30,55.54
MAS,2020-07-31,57.59
MAS,2020-04-30,41.24
MAS,2019-10-31,46.18
MAS,2017-10-31,38.8
MAS,2015-10-30,27.59
MA,2020-10-30,291.53
MA,2020-09-30,341.16
MA,2020-07-31,311.25
MA,2020-04-30,277.02
MA,2019-10-31,278.08
MA,2017-10-31,147.82
MA,2015-10-30,96.85
MKC,2020-10-30,182.32
MKC,2020-09-30,195.41
MKC,2020-07-31,196.21
MKC,2020-04-30,157.36
MKC,2019-10-31,159.96
MKC,2017-10-31,95.86
MKC,2015-10-30,77.93
MXIM,2020-10-30,70.35
MXIM,2020-09-30,68.29
MXIM,2020-07-31,68.31
MXIM,2020-04-30,54.7
MXIM,2019-10-31,57.39
MXIM,2017-10-31,48.27
MXIM,2015-10-30,35.32
MCD,2020-10-30,215.13
MCD,2020-09-30,221.68
MCD,2020-07-31,195.08
MCD,2020-04-30,187.08
MCD,2019-10-31,193.74
MCD,2017-10-31,156.63
MCD,2015-10-30,99.43
MCK,2020-10-30,148.96
MCK,2020-09-30,150.42
MCK,2020-07-31,151.25
MCK,2020-04-30,141.9
MCK,2019-10-31,132.87
MCK,2017-10-31,134.72
MCK,2015-10-30,172.26
MDT,2020-10-30,101.58
MDT,2020-09-30,104.96
MDT,2020-07-31,96.9
MDT,2020-04-30,97.41
MDT,2019-10-31,107.46
MDT,2017-10-31,76.04
MDT,2015-10-30,66.92
MRK,2020-10-30,75.96
MRK,2020-09-30,83.78
MRK,2020-07-31,80.46
MRK,2020-04-30,78.93
MRK,2019-10-31,84.92
MRK,2017-10-31,50.9
MRK,2015-10-30,47.47
MET,2020-10-30,37.76
MET,2020-09-30,37.09
MET,2020-07-31,37.31
MET,2020-04-30,35.07
MET,2019-10-31,44.65
MET,2017-10-31,47.6
MET,2015-10-30,37.36
MTD,2020-10-30,1007.89
MTD,2020-09-30,975.41
MTD,2020-07-31,944.35
MTD,2020-04-30,727.14
MTD,2019-10-31,711.99
MTD,2017-10-31,689.46
MTD,2015-10-30,314.1
MGM,2020-10-30,20.78
MGM,2020-09-30,21.97
MGM,2020-07-31,16.25
MGM,2020-04-30,17.0
MGM,2019-10-31,28.45
MGM,2017-10-31,30.26
MGM,2015-10-30,22.14
MCHP,2020-10-30,106.13
MCHP,2020-09-30,103.79
MCHP,2020-07-31,102.39
MCHP,2020-04-30,87.94
MCHP,2019-10-31,93.82
MCHP,2017-10-31,91.16
MCHP,2015-10-30,44.22
MU,2020-10-30,50.84
MU,2020-09-30,47.43
MU,2020-07-31,50.56
MU,2020-04-30,48.37
MU,2019-10-31,48.03
MU,2017-10-31,44.75
MU,2015-10-30,16.73
MSFT,2020-10-30,204.49
MSFT,2020-09-30,212.43
MSFT,2020-07-31,206.57
MSFT,2020-04-30,180.06
MSFT,2019-10-31,143.18
MSFT,2017-10-31,80.34
MSFT,2015-10-30,48.32
MAA,2020-10-30,117.8
MAA,2020-09-30,116.17
MAA,2020-07-31,119.41
MAA,2020-04-30,111.13
MAA,2019-10-31,135.74
MAA,2017-10-31,92.96
MAA,2015-10-30,72.24
MHK,2020-10-30,104.22
MHK,2020-09-30,98.57
MHK,2020-07-31,80.65
MHK,2020-04-30,88.6
MHK,2019-10-31,144.81
MHK,2017-10-31,264.38
MHK,2015-10-30,197.46
TAP,2020-10-30,35.61
TAP,2020-09-30,33.9
TAP,2020-07-31,37.9
TAP,2020-04-30,41.42
TAP,2019-10-31,52.05
TAP,2017-10-31,75.57
TAP,2015-10-30,79.54
MDLZ,2020-10-30,53.65
MDLZ,2020-09-30,58.02
MDLZ,2020-07-31,55.73
MDLZ,2020-04-30,51.37
MDLZ,2019-10-31,51.8
MDLZ,2017-10-31,39.18
MDLZ,2015-10-30,42.15
MNST,2020-10-30,77.34
MNST,2020-09-30,81.0
MNST,2020-07-31,79.26
MNST,2020-04-30,62.43
MNST,2019-10-31,56.69
MNST,2017-10-31,58.51
MNST,2015-10-30,45.89
MCO,2020-10-30,265.53
MCO,2020-09-30,292.75
MCO,2020-07-31,283.56
MCO,2020-04-30,245.33
MCO,2019-10-31,221.03
MCO,2017-10-31,139.63
MCO,2015-10-30,91.28
MS,2020-10-30,48.63
MS,2020-09-30,48.47
MS,2020-07-31,49.01
MS,2020-04-30,39.26
MS,2019-10-31,45.16
MS,2017-10-31,46.61
MS,2015-10-30,29.43
MOS,2020-10-30,18.68
MOS,2020-09-30,18.45
MOS,2020-07-31,13.56
MOS,2020-04-30,11.54
MOS,2019-10-31,19.84
MOS,2017-10-31,22.05
MOS,2015-10-30,31.02
MSI,2020-10-30,159.64
MSI,2020-09-30,158.38
MSI,2020-07-31,140.61
MSI,2020-04-30,143.97
MSI,2019-10-31,165.19
MSI,2017-10-31,86.87
MSI,2015-10-30,64.15
MSCI,2020-10-30,353.34
MSCI,2020-09-30,360.35
MSCI,2020-07-31,378.9
MSCI,2020-04-30,328.88
MSCI,2019-10-31,234.78
MSCI,2017-10-31,114.65
MSCI,2015-10-30,63.8
MYL,2020-10-30,14.69
MYL,2020-09-30,14.98
MYL,2020-07-31,16.27
MYL,2020-04-30,16.94
MYL,2019-10-31,19.34
MYL,2017-10-31,36.07
MYL,2015-10-30,44.53
NDAQ,2020-10-30,122.2
NDAQ,2020-09-30,123.94
NDAQ,2020-07-31,132.12
NDAQ,2020-04-30,109.9
NDAQ,2019-10-31,99.05
NDAQ,2017-10-31,69.39
NDAQ,2015-10-30,53.26
NOV,2020-10-30,8.48
NOV,2020-09-30,9.15
NOV,2020-07-31,11.63
NOV,2020-04-30,12.77
NOV,2019-10-31,22.68
NOV,2017-10-31,33.85
NOV,2015-10-30,35.96
NTAP,2020-10-30,44.33
NTAP,2020-09-30,43.8
NTAP,2020-07-31,44.26
NTAP,2020-04-30,43.25
NTAP,2019-10-31,54.14
NTAP,2017-10-31,41.1
NTAP,2015-10-30,30.04
NFLX,2020-10-30,480.5
NFLX,2020-09-30,505.03
NFLX,2020-07-31,493.77
NFLX,2020-04-30,424.05
NFLX,2019-10-31,290.28
NFLX,2017-10-31,198.39
NFLX,2015-10-30,109.46
NWL,2020-10-30,17.84
NWL,2020-09-30,17.33
NWL,2020-07-31,16.33
NWL,2020-04-30,13.59
NWL,2019-10-31,18.11
NWL,2017-10-31,35.58
NWL,2015-10-30,35.78
NEM,2020-10-30,63.47
NEM,2020-09-30,64.08
NEM,2020-07-31,69.63
NEM,2020-04-30,59.59
NEM,2019-10-31,39.55
NEM,2017-10-31,33.94
NEM,2015-10-30,18.08
NWSA,2020-10-30,13.26
NWSA,2020-09-30,14.16
NWSA,2020-07-31,12.77
NWSA,2020-04-30,9.95
NWSA,2019-10-31,13.62
NWSA,2017-10-31,13.19
NWSA,2015-10-30,14.39
NWS,2020-10-30,13.15
NWS,2020-09-30,14.12
NWS,2020-07-31,12.81
NWS,2020-04-30,10.25
NWS,2019-10-31,14.03
NWS,2017-10-31,13.43
NWS,2015-10-30,14.5
NEE,2020-10-30,73.94
NEE,2020-09-30,70.08
NEE,2020-07-31,70.52
NEE,2020-04-30,57.75
NEE,2019-10-31,58.92
NEE,2017-10-31,36.41
NEE,2015-10-30,21.36
NLSN,2020-10-30,13.65
NLSN,2020-09-30,14.32
NLSN,2020-07-31,14.51
NLSN,2020-04-30,14.76
NLSN,2019-10-31,20.08
NLSN,2017-10-31,32.91
NLSN,2015-10-30,39.94
NKE,2020-10-30,121.28
NKE,2020-09-30,126.8
NKE,2020-07-31,98.36
NKE,2020-04-30,87.64
NKE,2019-10-31,89.54
NKE,2017-10-31,53.76
NKE,2015-10-30,62.2
NI,2020-10-30,23.2
NI,2020-09-30,22.02
NI,2020-07-31,24.47
NI,2020-04-30,24.92
NI,2019-10-31,27.41
NI,2017-10-31,24.27
NI,2015-10-30,16.66
NSC,2020-10-30,211.21
NSC,2020-09-30,216.13
NSC,2020-07-31,193.18
NSC,2020-04-30,171.01
NSC,2019-10-31,181.1
NSC,2017-10-31,125.19
NSC,2015-10-30,72.39
NTRS,2020-10-30,79.05
NTRS,2020-09-30,78.75
NTRS,2020-07-31,78.45
NTRS,2020-04-30,78.63
NTRS,2019-10-31,97.4
NTRS,2017-10-31,87.44
NTRS,2015-10-30,63.3
NOC,2020-10-30,292.72
NOC,2020-09-30,318.64
NOC,2020-07-31,326.9
NOC,2020-04-30,331.18
NOC,2019-10-31,350.43
NOC,2017-10-31,284.88
NOC,2015-10-30,175.33
NLOK,2020-10-30,20.78
NLOK,2020-09-30,21.05
NLOK,2020-07-31,21.54
NLOK,2020-04-30,21.24
NLOK,2019-10-31,13.06
NLOK,2017-10-31,18.06
NLOK,2015-10-30,8.91
NCLH,2020-10-30,16.8
NCLH,2020-09-30,17.28
NCLH,2020-07-31,13.78
NCLH,2020-04-30,16.56
NCLH,2019-10-31,51.27
NCLH,2017-10-31,56.31
NCLH,2015-10-30,64.26
NRG,2020-10-30,31.94
NRG,2020-09-30,30.75
NRG,2020-07-31,33.82
NRG,2020-04-30,33.25
NRG,2019-10-31,39.12
NRG,2017-10-31,24.2
NRG,2015-10-30,12.14
NUE,2020-10-30,48.24
NUE,2020-09-30,45.31
NUE,2020-07-31,42.0
NUE,2020-04-30,40.83
NUE,2019-10-31,52.36
NUE,2017-10-31,53.28
NUE,2015-10-30,36.73
NVDA,2020-10-30,506.37
NVDA,2020-09-30,546.63
NVDA,2020-07-31,428.7
NVDA,2020-04-30,294.98
NVDA,2019-10-31,202.61
NVDA,2017-10-31,207.06
NVDA,2015-10-30,27.94
NVR,2020-10-30,3992.62
NVR,2020-09-30,4123.95
NVR,2020-07-31,3969.45
NVR,2020-04-30,3131.0
NVR,2019-10-31,3672.96
NVR,2017-10-31,3314.18
NVR,2015-10-30,1654.14
ORLY,2020-10-30,440.97
ORLY,2020-09-30,465.69
ORLY,2020-07-31,482.15
ORLY,2020-04-30,390.2
ORLY,2019-10-31,439.87
ORLY,2017-10-31,213.06
ORLY,2015-10-30,279.02
OXY,2020-10-30,9.22
OXY,2020-09-30,10.11
OXY,2020-07-31,15.88
OXY,2020-04-30,16.74
OXY,2019-10-31,38.83
OXY,2017-10-31,56.08
OXY,2015-10-30,59.13
ODFL,2020-10-30,192.27
ODFL,2020-09-30,182.73
ODFL,2020-07-31,184.51
ODFL,2020-04-30,146.5
ODFL,2019-10-31,122.15
ODFL,2017-10-31,80.5
ODFL,2015-10-30,41.04
OMC,2020-10-30,47.67
OMC,2020-09-30,50.0
OMC,2020-07-31,53.61
OMC,2020-04-30,56.27
OMC,2019-10-31,74.79
OMC,2017-10-31,60.92
OMC,2015-10-30,64.42
OKE,2020-10-30,29.29
OKE,2020-09-30,25.43
OKE,2020-07-31,27.32
OKE,2020-04-30,28.36
OKE,2019-10-31,62.43
OKE,2017-10-31,43.7
OKE,2015-10-30,24.57
ORCL,2020-10-30,56.67
ORCL,2020-09-30,60.05
ORCL,2020-07-31,55.78
ORCL,2020-04-30,53.06
ORCL,2019-10-31,54.09
ORCL,2017-10-31,48.88
ORCL,2015-10-30,36.16
OTIS,2020-10-30,61.89
OTIS,2020-09-30,63.04
OTIS,2020-07-31,63.17
OTIS,2020-04-30,51.07
OTIS,2019-10-31,
OTIS,2017-10-31,
OTIS,2015-10-30,
PCAR,2020-10-30,86.23
PCAR,2020-09-30,86.13
PCAR,2020-07-31,85.62
PCAR,2020-04-30,69.35
PCAR,2019-10-31,73.46
PCAR,2017-10-31,63.51
PCAR,2015-10-30,43.39
PKG,2020-10-30,115.63
PKG,2020-09-30,110.14
PKG,2020-07-31,96.34
PKG,2020-04-30,96.1
PKG,2019-10-31,107.07
PKG,2017-10-31,107.52
PKG,2015-10-30,59.59
PH,2020-10-30,210.44
PH,2020-09-30,204.36
PH,2020-07-31,179.95
PH,2020-04-30,158.12
PH,2019-10-31,181.91
PH,2017-10-31,174.67
PH,2015-10-30,96.14
PAYX,2020-10-30,83.07
PAYX,2020-09-30,79.96
PAYX,2020-07-31,72.09
PAYX,2020-04-30,67.42
PAYX,2019-10-31,81.71
PAYX,2017-10-31,58.51
PAYX,2015-10-30,44.35
PAYC,2020-10-30,367.73
PAYC,2020-09-30,314.41
PAYC,2020-07-31,287.21
PAYC,2020-04-30,263.63
PAYC,2019-10-31,213.65
PAYC,2017-10-31,83.02
PAYC,2015-10-30,38.39
PYPL,2020-10-30,187.99
PYPL,2020-09-30,199.0
PYPL,2020-07-31,198.03
PYPL,2020-04-30,124.23
PYPL,2019-10-31,105.14
PYPL,2017-10-31,73.29
PYPL,2015-10-30,36.37
PNR,2020-10-30,50.26
PNR,2020-09-30,46.06
PNR,2020-07-31,43.12
PNR,2020-04-30,34.65
PNR,2019-10-31,41.12
PNR,2017-10-31,45.23
PNR,2015-10-30,34.29
PBCT,2020-10-30,10.78
PBCT,2020-09-30,10.24
PBCT,2020-07-31,10.72
PBCT,2020-04-30,12.4
PBCT,2019-10-31,15.41
PBCT,2017-10-31,16.4
PBCT,2015-10-30,12.92
PEP,2020-10-30,134.62
PEP,2020-09-30,139.99
PEP,2020-07-31,138.05
PEP,2020-04-30,131.63
PEP,2019-10-31,134.63
PEP,2017-10-31,101.71
PEP,2015-10-30,89.09
PKI,2020-10-30,130.85
PKI,2020-09-30,126.69
PKI,2020-07-31,120.03
PKI,2020-04-30,91.32
PKI,2019-10-31,86.58
PKI,2017-10-31,72.36
PKI,2015-10-30,51.09
PRGO,2020-10-30,44.31
PRGO,2020-09-30,46.37
PRGO,2020-07-31,53.32
PRGO,2020-04-30,53.39
PRGO,2019-10-31,52.68
PRGO,2017-10-31,78.46
PRGO,2015-10-30,150.58
PFE,2020-10-30,35.83
PFE,2020-09-30,37.07
PFE,2020-07-31,38.86
PFE,2020-04-30,37.99
PFE,2019-10-31,37.26
PFE,2017-10-31,31.7
PFE,2015-10-30,28.38
PM,2020-10-30,71.73
PM,2020-09-30,75.74
PM,2020-07-31,76.37
PM,2020-04-30,73.01
PM,2019-10-31,77.23
PM,2017-10-31,89.07
PM,2015-10-30,68.65
PSX,2020-10-30,47.13
PSX,2020-09-30,52.36
PSX,2020-07-31,61.75
PSX,2020-04-30,71.94
PSX,2019-10-31,112.86
PSX,2017-10-31,82.47
PSX,2015-10-30,75.76
PNW,2020-10-30,82.39
PNW,2020-09-30,74.55
PNW,2020-07-31,83.07
PNW,2020-04-30,75.48
PNW,2019-10-31,90.78
PNW,2017-10-31,79.73
PNW,2015-10-30,53.99
PXD,2020-10-30,80.36
PXD,2020-09-30,86.85
PXD,2020-07-31,97.28
PXD,2020-04-30,89.12
PXD,2019-10-31,121.42
PXD,2017-10-31,146.62
PXD,2015-10-30,134.21
PNC,2020-10-30,113.0
PNC,2020-09-30,109.85
PNC,2020-07-31,106.61
PNC,2020-04-30,105.43
PNC,2019-10-31,142.25
PNC,2017-10-31,125.44
PNC,2015-10-30,79.07
POOL,2020-10-30,353.33
POOL,2020-09-30,337.89
POOL,2020-07-31,319.28
POOL,2020-04-30,212.82
POOL,2019-10-31,207.44
POOL,2017-10-31,118.04
POOL,2015-10-30,77.7
PPG,2020-10-30,131.02
PPG,2020-09-30,123.3
PPG,2020-07-31,108.2
PPG,2020-04-30,90.78
PPG,2019-10-31,124.03
PPG,2017-10-31,111.4
PPG,2015-10-30,96.87
PPL,2020-10-30,27.78
PPL,2020-09-30,27.48
PPL,2020-07-31,26.49
PPL,2020-04-30,24.96
PPL,2019-10-31,32.06
PPL,2017-10-31,32.23
PPL,2015-10-30,27.12
PFG,2020-10-30,39.61
PFG,2020-09-30,40.67
PFG,2020-07-31,42.31
PFG,2020-04-30,35.81
PFG,2019-10-31,51.36
PFG,2017-10-31,58.72
PFG,2015-10-30,41.97
PG,2020-10-30,138.47
PG,2020-09-30,139.6
PG,2020-07-31,131.7
PG,2020-04-30,117.64
PG,2019-10-31,122.73
PG,2017-10-31,79.95
PG,2015-10-30,66.41
PGR,2020-10-30,92.82
PGR,2020-09-30,95.52
PGR,2020-07-31,91.15
PGR,2020-04-30,77.89
PGR,2019-10-31,67.96
PGR,2017-10-31,44.54
PGR,2015-10-30,28.94
PLD,2020-10-30,100.19
PLD,2020-09-30,101.63
PLD,2020-07-31,105.87
PLD,2020-04-30,89.06
PLD,2019-10-31,86.34
PLD,2017-10-31,60.04
PLD,2015-10-30,37.13
PRU,2020-10-30,64.66
PRU,2020-09-30,64.16
PRU,2020-07-31,62.96
PRU,2020-04-30,60.78
PRU,2019-10-31,86.87
PRU,2017-10-31,97.56
PRU,2015-10-30,68.26
PEG,2020-10-30,58.73
PEG,2020-09-30,55.46
PEG,2020-07-31,55.97
PEG,2020-04-30,50.28
PEG,2019-10-31,61.7
PEG,2017-10-31,44.85
PEG,2015-10-30,34.87
PSA,2020-10-30,231.36
PSA,2020-09-30,224.95
PSA,2020-07-31,200.05
PSA,2020-04-30,183.71
PSA,2019-10-31,216.49
PSA,2017-10-31,187.12
PSA,2015-10-30,193.78
PHM,2020-10-30,41.17
PHM,2020-09-30,46.75
PHM,2020-07-31,43.91
PHM,2020-04-30,28.38
PHM,2019-10-31,39.15
PHM,2017-10-31,29.36
PHM,2015-10-30,17.18
PVH,2020-10-30,58.87
PVH,2020-09-30,60.24
PVH,2020-07-31,49.15
PVH,2020-04-30,49.72
PVH,2019-10-31,87.9
PVH,2017-10-31,127.55
PVH,2015-10-30,91.19
QRVO,2020-10-30,128.63
QRVO,2020-09-30,130.3
QRVO,2020-07-31,129.43
QRVO,2020-04-30,99.01
QRVO,2019-10-31,81.67
QRVO,2017-10-31,76.57
QRVO,2015-10-30,44.37
PWR,2020-10-30,63.05
PWR,2020-09-30,53.39
PWR,2020-07-31,40.33
PWR,2020-04-30,36.64
PWR,2019-10-31,42.26
PWR,2017-10-31,37.74
PWR,2015-10-30,20.12
QCOM,2020-10-30,124.59
QCOM,2020-09-30,118.86
QCOM,2020-07-31,106.1
QCOM,2020-04-30,78.43
QCOM,2019-10-31,78.94
QCOM,2017-10-31,46.41
QCOM,2015-10-30,50.15
DGX,2020-10-30,123.36
DGX,2020-09-30,115.07
DGX,2020-07-31,127.71
DGX,2020-04-30,110.14
DGX,2019-10-31,100.01
DGX,2017-10-31,88.34
DGX,2015-10-30,61.55
RL,2020-10-30,67.52
RL,2020-09-30,68.65
RL,2020-07-31,72.01
RL,2020-04-30,74.52
RL,2019-10-31,95.52
RL,2017-10-31,85.14
RL,2015-10-30,100.85
RJF,2020-10-30,77.2
RJF,2020-09-30,73.49
RJF,2020-07-31,69.81
RJF,2020-04-30,65.88
RJF,2019-10-31,82.62
RJF,2017-10-31,81.48
RJF,2015-10-30,51.57
RTX,2020-10-30,54.86
RTX,2020-09-30,58.12
RTX,2020-07-31,56.82
RTX,2020-04-30,64.41
RTX,2019-10-31,88.92
RTX,2017-10-31,70.87
RTX,2015-10-30,55.39
O,2020-10-30,58.44
O,2020-09-30,61.12
O,2020-07-31,59.95
O,2020-04-30,54.18
O,2019-10-31,79.02
O,2017-10-31,47.55
O,2015-10-30,40.32
REG,2020-10-30,35.95
REG,2020-09-30,38.4
REG,2020-07-31,40.87
REG,2020-04-30,43.04
REG,2019-10-31,64.7
REG,2017-10-31,55.15
REG,2015-10-30,57.41
REGN,2020-10-30,549.0
REGN,2020-09-30,565.38
REGN,2020-07-31,638.39
REGN,2020-04-30,531.14
REGN,2019-10-31,309.34
REGN,2017-10-31,406.65
REGN,2015-10-30,562.96
RF,2020-10-30,13.43
RF,2020-09-30,11.65
RF,2020-07-31,10.83
RF,2020-04-30,10.58
RF,2019-10-31,15.53
RF,2017-10-31,14.06
RF,2015-10-30,8.1
